"week_ending","show","seats_sold"
"1997-04-13","Play On!",5097
"1997-04-20","Play On!",5851
"1997-04-27","Play On!",6307
"1997-05-04","Play On!",5009
"1997-05-11","Play On!",5979
"2011-12-18","Porgy and Bess",2564
"2011-12-25","Porgy and Bess",6911
"2012-01-01","Porgy and Bess",6983
"2012-01-08","Porgy and Bess",8944
"2012-01-15","Porgy and Bess",9744
"2012-01-22","Porgy and Bess",9404
"2012-01-29","Porgy and Bess",10361
"2012-02-05","Porgy and Bess",10120
"2012-02-12","Porgy and Bess",8521
"2012-02-19","Porgy and Bess",8789
"2012-02-26","Porgy and Bess",9284
"2012-03-04","Porgy and Bess",6854
"2012-03-11","Porgy and Bess",7314
"2012-03-18","Porgy and Bess",6107
"2012-03-25","Porgy and Bess",7356
"2012-04-01","Porgy and Bess",6772
"2012-04-08","Porgy and Bess",5158
"2012-04-15","Porgy and Bess",6671
"2012-04-22","Porgy and Bess",6016
"2012-04-29","Porgy and Bess",6237
"2012-05-06","Porgy and Bess",5747
"2012-05-13","Porgy and Bess",6515
"2012-05-20","Porgy and Bess",9019
"2012-05-27","Porgy and Bess",7846
"2012-06-03","Porgy and Bess",6499
"2012-06-10","Porgy and Bess",7354
"2012-06-17","Porgy and Bess",7975
"2012-06-24","Porgy and Bess",6140
"2012-07-01","Porgy and Bess",5166
"2012-07-08","Porgy and Bess",6660
"2012-07-15","Porgy and Bess",6367
"2012-07-22","Porgy and Bess",6066
"2012-07-29","Porgy and Bess",6696
"2012-08-05","Porgy and Bess",6100
"2012-08-12","Porgy and Bess",5736
"2012-08-19","Porgy and Bess",5989
"2012-08-26","Porgy and Bess",6321
"2012-09-02","Porgy and Bess",6544
"2012-09-09","Porgy and Bess",6986
"2012-09-16","Porgy and Bess",8867
"2012-09-23","Porgy and Bess",9281
"1986-03-02","Precious Sons",3727
"1986-03-09","Precious Sons",4430
"1986-03-16","Precious Sons",3890
"1986-03-23","Precious Sons",3674
"1986-03-30","Precious Sons",3489
"1986-04-06","Precious Sons",3550
"1986-04-13","Precious Sons",2939
"1986-04-20","Precious Sons",2169
"1986-04-27","Precious Sons",2696
"1986-05-04","Precious Sons",2212
"1986-05-11","Precious Sons",2032
"1990-04-29","Prelude to a Kiss",3000
"1990-05-06","Prelude to a Kiss",3304
"1990-05-13","Prelude to a Kiss",3478
"1990-05-20","Prelude to a Kiss",3776
"1990-05-27","Prelude to a Kiss",3768
"1990-06-03","Prelude to a Kiss",2852
"1990-06-10","Prelude to a Kiss",3742
"1990-06-17","Prelude to a Kiss",3912
"1990-06-24","Prelude to a Kiss",3445
"1990-07-01","Prelude to a Kiss",3121
"1990-07-08","Prelude to a Kiss",3457
"1990-07-15","Prelude to a Kiss",4398
"1990-07-22","Prelude to a Kiss",4312
"1990-07-29","Prelude to a Kiss",4408
"1990-08-05","Prelude to a Kiss",4358
"1990-08-12","Prelude to a Kiss",4439
"1990-08-19","Prelude to a Kiss",4383
"1990-08-26","Prelude to a Kiss",4336
"1990-09-02","Prelude to a Kiss",4240
"1990-09-09","Prelude to a Kiss",3572
"1990-09-16","Prelude to a Kiss",4251
"1990-09-23","Prelude to a Kiss",4191
"1990-09-30","Prelude to a Kiss",4347
"1990-10-07","Prelude to a Kiss",4436
"1990-10-14","Prelude to a Kiss",3806
"1990-10-21","Prelude to a Kiss",3915
"1990-10-28","Prelude to a Kiss",3650
"1990-11-04","Prelude to a Kiss",2870
"1990-11-11","Prelude to a Kiss",3104
"1990-11-18","Prelude to a Kiss",2600
"1990-11-25","Prelude to a Kiss",3300
"1990-12-02","Prelude to a Kiss",2621
"1990-12-09","Prelude to a Kiss",3073
"1990-12-16","Prelude to a Kiss",2491
"1990-12-23","Prelude to a Kiss",2072
"1990-12-30","Prelude to a Kiss",4075
"1991-01-06","Prelude to a Kiss",3431
"1991-01-13","Prelude to a Kiss",2800
"1991-01-20","Prelude to a Kiss",2861
"1991-01-27","Prelude to a Kiss",2856
"1991-02-03","Prelude to a Kiss",2803
"1991-02-10","Prelude to a Kiss",2823
"1991-02-17","Prelude to a Kiss",3125
"1991-02-24","Prelude to a Kiss",2986
"1991-03-03","Prelude to a Kiss",2341
"1991-03-10","Prelude to a Kiss",2455
"1991-03-17","Prelude to a Kiss",2283
"1991-03-24","Prelude to a Kiss",2889
"1991-03-31","Prelude to a Kiss",3239
"1991-04-07","Prelude to a Kiss",3468
"1991-04-14","Prelude to a Kiss",3142
"1991-04-21","Prelude to a Kiss",3505
"1991-04-28","Prelude to a Kiss",3149
"1991-05-05","Prelude to a Kiss",2518
"1991-05-12","Prelude to a Kiss",2382
"1991-05-19","Prelude to a Kiss",3488
"2007-02-18","Prelude to a Kiss",2057
"2007-02-25","Prelude to a Kiss",4161
"2007-03-04","Prelude to a Kiss",3868
"2007-03-11","Prelude to a Kiss",3514
"2007-03-18","Prelude to a Kiss",4060
"2007-03-25","Prelude to a Kiss",4630
"2007-04-01","Prelude to a Kiss",3903
"2007-04-08","Prelude to a Kiss",4034
"2007-04-15","Prelude to a Kiss",4049
"2007-04-22","Prelude to a Kiss",3829
"2007-04-29","Prelude to a Kiss",3106
"1996-10-27","Present Laughter",3502
"1996-11-03","Present Laughter",5680
"1996-11-10","Present Laughter",6241
"1996-11-17","Present Laughter",6437
"1996-11-24","Present Laughter",2760
"1996-12-01","Present Laughter",4252
"1996-12-08","Present Laughter",5193
"1996-12-15","Present Laughter",4809
"1996-12-22","Present Laughter",4450
"1996-12-29","Present Laughter",5487
"1997-01-05","Present Laughter",4955
"1997-01-12","Present Laughter",5050
"1997-01-19","Present Laughter",5425
"1997-01-26","Present Laughter",4985
"1997-02-02","Present Laughter",5067
"1997-02-09","Present Laughter",5367
"1997-02-16","Present Laughter",6085
"1997-02-23","Present Laughter",6169
"1997-03-02","Present Laughter",4537
"1997-03-09","Present Laughter",4724
"1997-03-16","Present Laughter",5140
"1997-03-23","Present Laughter",5686
"1997-03-30","Present Laughter",6034
"1997-04-06","Present Laughter",4826
"1997-04-13","Present Laughter",4485
"1997-04-20","Present Laughter",5989
"2010-01-03","Present Laughter",2258
"2010-01-10","Present Laughter",4225
"2010-01-17","Present Laughter",5339
"2010-01-24","Present Laughter",5481
"2010-01-31","Present Laughter",5179
"2010-02-07","Present Laughter",4695
"2010-02-14","Present Laughter",5070
"2010-02-21","Present Laughter",5228
"2010-02-28","Present Laughter",4743
"2010-03-07","Present Laughter",5065
"2010-03-14","Present Laughter",5490
"2010-03-21","Present Laughter",5954
"2017-03-12","Present Laughter",2569
"2017-03-19","Present Laughter",7885
"2017-03-26","Present Laughter",8035
"2017-04-02","Present Laughter",8891
"2017-04-09","Present Laughter",8581
"2017-04-16","Present Laughter",8417
"2017-04-23","Present Laughter",9323
"2017-04-30","Present Laughter",8671
"2017-05-07","Present Laughter",8334
"2017-05-14","Present Laughter",9146
"2017-05-21","Present Laughter",8492
"2017-05-28","Present Laughter",8584
"2017-06-04","Present Laughter",7382
"2017-06-11","Present Laughter",7819
"2017-06-18","Present Laughter",8005
"2017-06-25","Present Laughter",8474
"2017-07-02","Present Laughter",9274
"2018-07-22","Pretty Woman: The Musical",2336
"2018-07-29","Pretty Woman: The Musical",8003
"2018-08-05","Pretty Woman: The Musical",8043
"2018-08-12","Pretty Woman: The Musical",9306
"2018-08-19","Pretty Woman: The Musical",9394
"2018-08-26","Pretty Woman: The Musical",9324
"2018-09-02","Pretty Woman: The Musical",9188
"2018-09-09","Pretty Woman: The Musical",8743
"2018-09-16","Pretty Woman: The Musical",9189
"2018-09-23","Pretty Woman: The Musical",9201
"2018-09-30","Pretty Woman: The Musical",9285
"2018-10-07","Pretty Woman: The Musical",9003
"2018-10-14","Pretty Woman: The Musical",9092
"2018-10-21","Pretty Woman: The Musical",9091
"2018-10-28","Pretty Woman: The Musical",9054
"2018-11-04","Pretty Woman: The Musical",8766
"2018-11-11","Pretty Woman: The Musical",8679
"2018-11-18","Pretty Woman: The Musical",8488
"2018-11-25","Pretty Woman: The Musical",7815
"2018-12-02","Pretty Woman: The Musical",8813
"2018-12-09","Pretty Woman: The Musical",9165
"2018-12-16","Pretty Woman: The Musical",8791
"2018-12-23","Pretty Woman: The Musical",7992
"2018-12-30","Pretty Woman: The Musical",8925
"2019-01-06","Pretty Woman: The Musical",8162
"2019-01-13","Pretty Woman: The Musical",7614
"2019-01-20","Pretty Woman: The Musical",7719
"2019-01-27","Pretty Woman: The Musical",7656
"2019-02-03","Pretty Woman: The Musical",7567
"2019-02-10","Pretty Woman: The Musical",8099
"2019-02-17","Pretty Woman: The Musical",7793
"2019-02-24","Pretty Woman: The Musical",7875
"2019-03-03","Pretty Woman: The Musical",6567
"2019-03-10","Pretty Woman: The Musical",7008
"2019-03-17","Pretty Woman: The Musical",7254
"2019-03-24","Pretty Woman: The Musical",7465
"2019-03-31","Pretty Woman: The Musical",7595
"2019-04-07","Pretty Woman: The Musical",7326
"2019-04-14","Pretty Woman: The Musical",7668
"2019-04-21","Pretty Woman: The Musical",8127
"2019-04-28","Pretty Woman: The Musical",8900
"2019-05-05","Pretty Woman: The Musical",7460
"2019-05-12","Pretty Woman: The Musical",7620
"2019-05-19","Pretty Woman: The Musical",7781
"2019-05-26","Pretty Woman: The Musical",7427
"2019-06-02","Pretty Woman: The Musical",7045
"2019-06-09","Pretty Woman: The Musical",7226
"2019-06-16","Pretty Woman: The Musical",5709
"2019-06-23","Pretty Woman: The Musical",6652
"2019-06-30","Pretty Woman: The Musical",6204
"2019-07-07","Pretty Woman: The Musical",6710
"2019-07-14","Pretty Woman: The Musical",6494
"2019-07-21","Pretty Woman: The Musical",7561
"2019-07-28","Pretty Woman: The Musical",7510
"2019-08-04","Pretty Woman: The Musical",7038
"2019-08-11","Pretty Woman: The Musical",7096
"2019-08-18","Pretty Woman: The Musical",7594
"2005-07-10","Primo",2806
"2005-07-17","Primo",4603
"2005-07-24","Primo",5201
"2005-07-31","Primo",5952
"2005-08-07","Primo",5718
"2005-08-14","Primo",5240
"2017-08-06","Prince of Broadway",1759
"2017-08-13","Prince of Broadway",4574
"2017-08-20","Prince of Broadway",4553
"2017-08-27","Prince of Broadway",4786
"2017-09-03","Prince of Broadway",4422
"2017-09-10","Prince of Broadway",4286
"2017-09-17","Prince of Broadway",4443
"2017-09-24","Prince of Broadway",4020
"2017-10-01","Prince of Broadway",4111
"2017-10-08","Prince of Broadway",4409
"2017-10-15","Prince of Broadway",4294
"2017-10-22","Prince of Broadway",4378
"2017-10-29","Prince of Broadway",4242
"1989-10-29","Prince of Central Park",3252
"1989-11-05","Prince of Central Park",2084
"1989-11-12","Prince of Central Park",2402
"2011-03-06","Priscilla Queen of the Desert",10603
"2011-03-13","Priscilla Queen of the Desert",11760
"2011-03-20","Priscilla Queen of the Desert",12481
"2011-03-27","Priscilla Queen of the Desert",11925
"2011-04-03","Priscilla Queen of the Desert",10978
"2011-04-10","Priscilla Queen of the Desert",11320
"2011-04-17","Priscilla Queen of the Desert",11962
"2011-04-24","Priscilla Queen of the Desert",11096
"2011-05-01","Priscilla Queen of the Desert",9179
"2011-05-08","Priscilla Queen of the Desert",9505
"2011-05-15","Priscilla Queen of the Desert",11006
"2011-05-22","Priscilla Queen of the Desert",11715
"2011-05-29","Priscilla Queen of the Desert",10507
"2011-06-05","Priscilla Queen of the Desert",8592
"2011-06-12","Priscilla Queen of the Desert",8098
"2011-06-19","Priscilla Queen of the Desert",9217
"2011-06-26","Priscilla Queen of the Desert",9700
"2011-07-03","Priscilla Queen of the Desert",8968
"2011-07-10","Priscilla Queen of the Desert",7607
"2011-07-17","Priscilla Queen of the Desert",8186
"2011-07-24","Priscilla Queen of the Desert",8289
"2011-07-31","Priscilla Queen of the Desert",8829
"2011-08-07","Priscilla Queen of the Desert",7891
"2011-08-14","Priscilla Queen of the Desert",8392
"2011-08-21","Priscilla Queen of the Desert",8303
"2011-08-28","Priscilla Queen of the Desert",5014
"2011-09-04","Priscilla Queen of the Desert",7876
"2011-09-11","Priscilla Queen of the Desert",7199
"2011-09-18","Priscilla Queen of the Desert",9884
"2011-09-25","Priscilla Queen of the Desert",10914
"2011-10-02","Priscilla Queen of the Desert",10432
"2011-10-09","Priscilla Queen of the Desert",9797
"2011-10-16","Priscilla Queen of the Desert",11035
"2011-10-23","Priscilla Queen of the Desert",10576
"2011-10-30","Priscilla Queen of the Desert",9033
"2011-11-06","Priscilla Queen of the Desert",8968
"2011-11-13","Priscilla Queen of the Desert",10124
"2011-11-20","Priscilla Queen of the Desert",9288
"2011-11-27","Priscilla Queen of the Desert",8265
"2011-12-04","Priscilla Queen of the Desert",8582
"2011-12-11","Priscilla Queen of the Desert",8679
"2011-12-18","Priscilla Queen of the Desert",7324
"2011-12-25","Priscilla Queen of the Desert",6152
"2012-01-01","Priscilla Queen of the Desert",11151
"2012-01-08","Priscilla Queen of the Desert",9645
"2012-01-15","Priscilla Queen of the Desert",8986
"2012-01-22","Priscilla Queen of the Desert",8829
"2012-01-29","Priscilla Queen of the Desert",9188
"2012-02-05","Priscilla Queen of the Desert",8647
"2012-02-12","Priscilla Queen of the Desert",8476
"2012-02-19","Priscilla Queen of the Desert",9517
"2012-02-26","Priscilla Queen of the Desert",9260
"2012-03-04","Priscilla Queen of the Desert",6209
"2012-03-11","Priscilla Queen of the Desert",7138
"2012-03-18","Priscilla Queen of the Desert",7200
"2012-03-25","Priscilla Queen of the Desert",7836
"2012-04-01","Priscilla Queen of the Desert",7216
"2012-04-08","Priscilla Queen of the Desert",7714
"2012-04-15","Priscilla Queen of the Desert",8299
"2012-04-22","Priscilla Queen of the Desert",7593
"2012-04-29","Priscilla Queen of the Desert",8116
"2012-05-06","Priscilla Queen of the Desert",7373
"2012-05-13","Priscilla Queen of the Desert",7105
"2012-05-20","Priscilla Queen of the Desert",7940
"2012-05-27","Priscilla Queen of the Desert",8247
"2012-06-03","Priscilla Queen of the Desert",6962
"2012-06-10","Priscilla Queen of the Desert",6480
"2012-06-17","Priscilla Queen of the Desert",6929
"2012-06-24","Priscilla Queen of the Desert",9302
"1992-02-16","Private Lives",6252
"1992-02-23","Private Lives",5625
"1992-03-01","Private Lives",5142
"1992-03-08","Private Lives",5438
"1992-03-15","Private Lives",3850
"1992-03-22","Private Lives",3959
"2002-04-21","Private Lives",2996
"2002-04-28","Private Lives",7363
"2002-05-05","Private Lives",7379
"2002-05-12","Private Lives",6651
"2002-05-19","Private Lives",8231
"2002-05-26","Private Lives",8170
"2002-06-02","Private Lives",6263
"2002-06-09","Private Lives",7466
"2002-06-16","Private Lives",7118
"2002-06-23","Private Lives",7115
"2002-06-30","Private Lives",6626
"2002-07-07","Private Lives",5066
"2002-07-14","Private Lives",5641
"2002-07-21","Private Lives",5801
"2002-07-28","Private Lives",6242
"2002-08-04","Private Lives",5832
"2002-08-11","Private Lives",7017
"2002-08-18","Private Lives",7483
"2002-08-25","Private Lives",6203
"2002-09-01","Private Lives",7441
"2011-11-06","Private Lives",834
"2011-11-13","Private Lives",7033
"2011-11-20","Private Lives",6225
"2011-11-27","Private Lives",5132
"2011-12-04","Private Lives",5195
"2011-12-11","Private Lives",4314
"2011-12-18","Private Lives",3736
"2011-12-25","Private Lives",4345
"2012-01-01","Private Lives",6204
"2010-03-28","Promises, Promises",1747
"2010-04-04","Promises, Promises",12001
"2010-04-11","Promises, Promises",12060
"2010-04-18","Promises, Promises",12050
"2010-04-25","Promises, Promises",13603
"2010-05-02","Promises, Promises",13044
"2010-05-09","Promises, Promises",13024
"2010-05-16","Promises, Promises",13761
"2010-05-23","Promises, Promises",12791
"2010-05-30","Promises, Promises",11578
"2010-06-06","Promises, Promises",11284
"2010-06-13","Promises, Promises",12332
"2010-06-20","Promises, Promises",13589
"2010-06-27","Promises, Promises",13699
"2010-07-04","Promises, Promises",13022
"2010-07-11","Promises, Promises",13098
"2010-07-18","Promises, Promises",13166
"2010-07-25","Promises, Promises",13548
"2010-08-01","Promises, Promises",13202
"2010-08-08","Promises, Promises",12972
"2010-08-15","Promises, Promises",12340
"2010-08-22","Promises, Promises",10901
"2010-08-29","Promises, Promises",11158
"2010-09-05","Promises, Promises",10943
"2010-09-12","Promises, Promises",8962
"2010-09-19","Promises, Promises",10064
"2010-09-26","Promises, Promises",10474
"2010-10-03","Promises, Promises",11020
"2010-10-10","Promises, Promises",11646
"2010-10-17","Promises, Promises",11644
"2010-10-24","Promises, Promises",11036
"2010-10-31","Promises, Promises",9482
"2010-11-07","Promises, Promises",9631
"2010-11-14","Promises, Promises",11061
"2010-11-21","Promises, Promises",10718
"2010-11-28","Promises, Promises",11245
"2010-12-05","Promises, Promises",11337
"2010-12-12","Promises, Promises",12383
"2010-12-19","Promises, Promises",11665
"2010-12-26","Promises, Promises",10098
"2011-01-02","Promises, Promises",12079
"2000-10-15","Proof",5977
"2000-10-22","Proof",6085
"2000-10-29","Proof",5665
"2000-11-05","Proof",6821
"2000-11-12","Proof",7082
"2000-11-19","Proof",6757
"2000-11-26","Proof",6400
"2000-12-03","Proof",6642
"2000-12-10","Proof",6371
"2000-12-17","Proof",6058
"2000-12-24","Proof",5371
"2000-12-31","Proof",6911
"2001-01-07","Proof",5367
"2001-01-14","Proof",5772
"2001-01-21","Proof",5209
"2001-01-28","Proof",5437
"2001-02-04","Proof",5211
"2001-02-11","Proof",5262
"2001-02-18","Proof",4693
"2001-02-25","Proof",6528
"2001-03-04","Proof",6006
"2001-03-11","Proof",5889
"2001-03-18","Proof",6473
"2001-03-25","Proof",6220
"2001-04-01","Proof",5971
"2001-04-08","Proof",4901
"2001-04-15","Proof",5667
"2001-04-22","Proof",5895
"2001-04-29","Proof",5487
"2001-05-06","Proof",5683
"2001-05-13","Proof",6163
"2001-05-20","Proof",6595
"2001-05-27","Proof",6796
"2001-06-03","Proof",6454
"2001-06-10","Proof",7083
"2001-06-17","Proof",7105
"2001-06-24","Proof",7073
"2001-07-01","Proof",6993
"2001-07-08","Proof",6629
"2001-07-15","Proof",7094
"2001-07-22","Proof",6867
"2001-07-29","Proof",5607
"2001-08-05","Proof",7012
"2001-08-12","Proof",7166
"2001-08-19","Proof",7066
"2001-08-26","Proof",6924
"2001-09-02","Proof",7217
"2001-09-09","Proof",7021
"2001-09-16","Proof",2074
"2001-09-23","Proof",4680
"2001-09-30","Proof",6068
"2001-10-07","Proof",6728
"2001-10-14","Proof",6715
"2001-10-21","Proof",6555
"2001-10-28","Proof",6818
"2001-11-04","Proof",5645
"2001-11-11","Proof",6219
"2001-11-18","Proof",5982
"2001-11-25","Proof",6406
"2001-12-02","Proof",5628
"2001-12-09","Proof",5835
"2001-12-16","Proof",5635
"2001-12-23","Proof",5630
"2001-12-30","Proof",7268
"2002-01-06","Proof",6322
"2002-01-13","Proof",6040
"2002-01-20","Proof",6398
"2002-01-27","Proof",6189
"2002-02-03","Proof",5762
"2002-02-10","Proof",5002
"2002-02-17","Proof",6214
"2002-02-24","Proof",6524
"2002-03-03","Proof",5706
"2002-03-10","Proof",6102
"2002-03-17","Proof",5509
"2002-03-24","Proof",5258
"2002-03-31","Proof",5577
"2002-04-07","Proof",5335
"2002-04-14","Proof",4310
"2002-04-21","Proof",4554
"2002-04-28","Proof",3706
"2002-05-05","Proof",3398
"2002-05-12","Proof",3662
"2002-05-19","Proof",4739
"2002-05-26","Proof",4063
"2002-06-02","Proof",3334
"2002-06-09","Proof",3715
"2002-06-16","Proof",4005
